"Institutional sectors";"Not Consolidated or Consolidated";"Balance sheets and transactions";"Periods";"Assets/Total (million euros)";"Assets/Monetary gold and special drawing rights/Total (million euros)";"Assets/Monetary gold and special drawing rights/Monetary gold (million euros)";"Assets/Monetary gold and special drawing rights/Special drawing rights (SDRs) (million euros)";"Assets/Currency and deposits/Total (million euros)";"Assets/Currency and deposits/Currency (million euros)";"Assets/Currency and deposits/Transferable deposits (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Total (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Savings deposits (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Other deposits (million euros)";"Assets/Debt securities/Total (million euros)";"Assets/Debt securities/Short-term securities (million euros)";"Assets/Debt securities/Long-term securities (million euros)";"Assets/Loans/Total (million euros)";"Assets/Loans/Short-term loans (million euros)";"Assets/Loans/Long-term loans (million euros)";"Assets/Equity and investment fund shares/Total (million euros)";"Assets/Equity and investment fund shares/Equity/Total (million euros)";"Assets/Equity and investment fund shares/Equity/Listed shares (million euros)";"Assets/Equity and investment fund shares/Equity/Unlisted shares (million euros)";"Assets/Equity and investment fund shares/Equity/Other equity (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Total (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Money market fund (MMF) shares or units  (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Non-MMF investment fund shares/units (million euros)";"Assets/Insurance and pension schemes/Total (million euros)";"Assets/Insurance and pension schemes/Non-life insurance technical reserves (million euros)";"Assets/Insurance and pension schemes/Life insurance and annuity entitlements (million euros)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Total (million euros)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Pension entitlements (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Total (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Claims on pension managers (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Rights on non-pension entitlements (mln euro)";"Assets/Insurance and pension schemes/Provisions for calls under guarantees (million euros)";"Assets/Fin. derivatives, employee stock options/Total (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Total (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Options (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Forwards (million euros)";"Assets/Fin. derivatives, employee stock options/Employee stock options (million euros)";"Assets/Other accounts receivable/payable/Total (million euros)";"Assets/Other accounts receivable/payable/Trade credits and advances (million euros)";"Assets/Other accounts receivable/payable/Other receivable/payable (million euros)";"Liabilities/Totaal (million euros)";"Liabilities/Monetary gold and special drawing rights/Total (million euros)";"Liabilities/Monetary gold and special drawing rights/Monetary gold (million euros)";"Liabilities/Monetary gold and special drawing rights/Special drawing rights (SDRs) (million euros)";"Liabilities/Currency and deposits/Total (million euros)";"Liabilities/Currency and deposits/Currency (million euros)";"Liabilities/Currency and deposits/Transferable deposits (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Total (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Savings deposits (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Other deposits (million euros)";"Liabilities/Debt securities/Total (million euros)";"Liabilities/Debt securities/Short-term securities (million euros)";"Liabilities/Debt securities/Long-term securities (million euros)";"Liabilities/Loans/Total (million euros)";"Liabilities/Loans/Short-term loans (million euros)";"Liabilities/Loans/Long-term loans (million euros)";"Liabilities/Equity and investment fund shares/Total (million euros)";"Liabilities/Equity and investment fund shares/Equity/Total (million euros)";"Liabilities/Equity and investment fund shares/Equity/Listed shares (million euros)";"Liabilities/Equity and investment fund shares/Equity/Unlisted shares (million euros)";"Liabilities/Equity and investment fund shares/Equity/Other equity (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Total (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Money market fund (MMF) shares or units (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Non-MMF investment fund shares/units (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Total (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Non-life insurance technical reserves (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Life insurance and annuity entitlements  (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Total (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Pension entitlements (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Total (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Claims on pension managers (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Rights on non-pension entitlements (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Provisions for calls under guarantees (million euros)";"Liabilities/Fin. derivatives, employee stock options/Total (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Total (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Options (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Forwards (million euros)";"Liabilities/Fin. derivatives, employee stock options/Employee stock (million euros)";"Liabilities/Other accounts receivable/payable/Total (million euros)";"Liabilities/Other accounts receivable/payable/Trade credits and advances (million euros)";"Liabilities/Other accounts receivable/payable/Other receivable/payable (million euros)";"Net worth (million euros)"
"General government";"Not consolidated";"Opening balance sheet";"2018";350954;;;;48023;17;42497;5509;;5509;9843;745;9098;93221;32294;60927;103649;102834;1634;62927;38273;815;249;566;0;0;;0;0;0;0;0;0;12248;12248;0;12248;;83970;2125;81845;630673;;;;34275;;32488;1787;;1787;387098;16987;370111;129067;52142;76925;656;656;0;656;0;;;;0;;;0;0;0;0;0;0;878;878;0;878;;78699;7684;71015;-279719
"General government";"Not consolidated";"Opening balance sheet";"2019";353431;;;;50928;14;45625;5289;;5289;11013;1973;9040;93493;29689;63804;103338;103030;1266;61484;40280;308;16;292;0;0;;0;0;0;0;0;0;8608;8608;0;8608;;86051;2152;83899;620580;;;;37580;;35813;1767;;1767;378150;21997;356153;122210;45017;77193;728;728;0;728;0;;;;0;;;0;0;0;0;0;0;842;842;0;842;;81070;8012;73058;-267149
"General government";"Not consolidated";"Opening balance sheet";"2020";372696;;;;57737;14;53118;4605;;4605;9854;2258;7596;92258;26456;65802;113300;112932;1700;62220;49012;368;3;365;0;0;;0;0;0;0;0;0;9870;9870;0;9870;;89677;2143;87534;621070;;;;43882;;42142;1740;;1740;373407;17081;356326;121706;42816;78890;843;843;0;843;0;;;;0;;;0;0;0;0;0;0;1133;1133;0;1133;;80099;8280;71819;-248374
"General government";"Not consolidated";"Opening balance sheet";"2021";408953;;;;69523;11;66904;2608;;2608;9410;1804;7606;94920;25275;69645;109964;109630;959;51842;56829;334;0;334;0;0;;0;0;0;0;0;0;6413;6413;0;6413;;118723;2098;116625;689689;;;;49878;;48166;1712;;1712;424850;35984;388866;115784;35540;80244;923;923;0;923;0;;;;0;;;0;0;0;0;0;0;1241;1241;0;1241;;97013;9313;87700;-280736
"General government";"Not consolidated";"Opening balance sheet";"2022";432822;;;;76346;13;73898;2435;;2435;10379;3295;7084;94966;22746;72220;112941;112531;1219;56569;54743;410;0;410;0;0;;0;0;0;0;0;0;3245;3245;0;3245;;134945;2102;132843;716689;;;;62985;;61259;1726;;1726;430998;26171;404827;111198;29281;81917;1321;1321;0;1321;0;;;;0;;;0;0;0;0;0;0;919;919;0;919;;109268;10024;99244;-283867
"General government";"Not consolidated";"Opening balance sheet";"2023";435532;;;;92396;10;86363;6023;;6023;12084;5420;6664;101330;26174;75156;82303;81012;1213;60149;19650;1291;837;454;0;0;;0;0;0;0;0;0;32;32;0;32;;147387;2404;144983;675925;;;;70841;;65518;5323;;5323;383923;47820;336103;108230;24966;83264;1773;1773;0;1773;0;;;;0;;;0;0;0;0;0;0;236;236;0;236;;110922;10966;99956;-240393
"General government";"Not consolidated";"Opening balance sheet";"2024";431889;;;;95307;7;86898;8402;;8402;10285;3811;6474;84104;5299;78805;95423;94167;757;63006;30404;1256;731;525;0;0;;0;0;0;0;0;0;144;144;0;144;;146626;2722;143904;679205;;;;76664;;72450;4214;;4214;393394;32790;360604;94556;10451;84105;2357;2357;0;2357;0;;;;0;;;0;0;0;0;0;0;214;214;0;214;;112020;11872;100148;-247316
"General government";"Not consolidated";"Opening balance sheet";"2025*";477017;;;;112061;8;102677;9376;;9376;12048;5742;6306;99796;3922;95874;109437;108217;460;66671;41086;1220;615;605;0;0;;0;0;0;0;0;0;196;196;0;196;;143479;2530;140949;713107;;;;96764;;93770;2994;;2994;397013;43301;353712;94300;7569;86731;3104;3104;0;3104;0;;;;0;;;0;0;0;0;0;0;263;263;0;263;;121663;12196;109467;-236090
"General government";"Not consolidated";"Opening balance sheet";"2026 1st quarter*";539555;;;;131709;9;116475;15225;;15225;9789;3759;6030;113374;3918;109456;137867;136171;542;74564;61065;1696;1060;636;0;0;;0;0;0;0;0;0;159;159;0;159;;146657;2574;144083;757152;;;;110070;;106932;3138;;3138;408543;44775;363768;106476;18262;88214;3604;3604;0;3604;0;;;;0;;;0;0;0;0;0;0;181;181;0;181;;128278;13264;115014;-217597
"General government";"Not consolidated";"Opening balance sheet";"2026 2nd quarter*";550178;;;;131805;9;121812;9984;;9984;10559;4529;6030;119291;9946;109345;143128;141307;469;74429;66409;1821;1177;644;0;0;;0;0;0;0;0;0;92;92;0;92;;145303;2522;142781;762852;;;;113971;;110493;3478;;3478;403814;40636;363178;106262;18596;87666;3604;3604;0;3604;0;;;;0;;;0;0;0;0;0;0;190;190;0;190;;135011;13172;121839;-212674
"General government";"Not consolidated";"Financial transactions";"2015";-11262;;;;6243;-4;7064;-817;;-817;-1008;21;-1029;-2698;-511;-2187;-4282;-4297;-18;-3784;-495;15;115;-100;0;0;;0;0;0;0;0;0;-5639;-5639;0;-5639;;-3878;-80;-3798;1290;;;;7436;;7856;-420;;-420;-10085;-9510;-575;1784;-97;1881;30;30;0;30;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;2125;29;2096;-12552
"General government";"Not consolidated";"Financial transactions";"2016";-3255;;;;4785;-2;5176;-389;;-389;-541;712;-1253;-4313;-3036;-1277;-3067;-3213;1870;-5111;28;146;145;1;0;0;;0;0;0;0;0;0;-6140;-6140;0;-6140;;6021;9;6012;-5936;;;;5453;;6470;-1017;;-1017;-3751;2516;-6267;-5896;-5402;-494;22;22;0;22;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;-1764;203;-1967;2681
"General government";"Not consolidated";"Financial transactions";"2017";-3939;;;;5199;-4;5246;-43;;-43;-1334;-271;-1063;945;-1530;2475;-5669;-5460;-1095;-4384;19;-209;-11;-198;0;0;;0;0;0;0;0;0;-2908;-2908;0;-2908;;-172;-68;-104;-14285;;;;1077;;1171;-94;;-94;-9495;568;-10063;-7889;-5644;-2245;42;42;0;42;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;1980;-54;2034;10346
"General government";"Not consolidated";"Financial transactions";"2018";1854;;;;2836;-3;3108;-269;;-269;1100;1217;-117;321;-2613;2934;-197;259;13;216;30;-456;-233;-223;0;0;;0;0;0;0;0;0;-4467;-4467;0;-4467;;2261;27;2234;-10100;;;;3298;;3325;-27;;-27;-8933;5117;-14050;-6843;-7060;217;36;36;0;36;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;2342;328;2014;11954
"General government";"Not consolidated";"Financial transactions";"2019";7938;;;;6848;0;7490;-642;;-642;-1321;282;-1603;-1290;-3233;1943;708;656;1061;-437;32;52;-13;65;0;0;;0;0;0;0;0;0;-716;-716;0;-716;;3709;-9;3718;-7693;;;;6302;;6329;-27;;-27;-12694;-4480;-8214;-491;-2198;1707;120;120;0;120;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;-930;268;-1198;15631
"General government";"Not consolidated";"Financial transactions";"2020";33923;;;;11830;-3;13820;-1987;;-1987;-363;-443;80;2884;-1189;4073;-4577;-4599;-785;-3802;-12;22;-3;25;0;0;;0;0;0;0;0;0;-5054;-5054;0;-5054;;29203;-45;29248;64140;;;;5996;;6024;-28;;-28;46942;18739;28203;-5875;-7281;1406;68;68;0;68;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;17009;1033;15976;-30217
"General government";"Not consolidated";"Financial transactions";"2021";22387;;;;6801;2;6972;-173;;-173;942;1512;-570;19;-2529;2548;661;624;-434;1128;-70;37;0;37;0;0;;0;0;0;0;0;0;-2295;-2295;0;-2295;;16259;4;16255;42616;;;;13107;;13093;14;;14;21555;-9721;31276;-4609;-6285;1676;308;308;0;308;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;12255;711;11544;-20229
"General government";"Not consolidated";"Financial transactions";"2022";37311;;;;16056;-3;12469;3590;;3590;1955;2125;-170;6326;3428;2898;1372;502;182;322;-2;870;837;33;0;0;;0;0;0;0;0;0;-880;-880;0;-880;;12482;303;12179;37336;;;;7856;;4259;3597;;3597;30211;22097;8114;-2980;-4315;1335;555;555;0;555;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;1694;946;748;-25
"General government";"Not consolidated";"Financial transactions";"2023";-16700;;;;2915;-3;539;2379;;2379;-1841;-1609;-232;-17180;-20875;3695;237;309;-532;839;2;-72;-106;34;0;0;;0;0;0;0;0;0;-85;-85;0;-85;;-746;318;-1064;-13069;;;;5823;;6932;-1109;;-1109;-6961;-15351;8390;-13663;-14515;852;622;622;0;622;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;1110;906;204;-3631
"General government";"Not consolidated";"Financial transactions";"2024";29793;;;;16584;1;15735;848;;848;1617;1945;-328;15584;-1377;16961;-733;-671;-300;-520;149;-62;-140;78;0;0;;0;0;0;0;0;0;-44;-44;0;-44;;-3215;-192;-3023;37868;;;;20100;;21320;-1220;;-1220;7865;10522;-2657;-351;-2882;2531;770;770;0;770;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;9484;314;9170;-8075
"General government";"Not consolidated";"Financial transactions";"2025*";34167;;;;19648;1;13798;5849;;5849;-2136;-2002;-134;13754;-4;13758;-297;-811;128;-941;2;514;483;31;0;0;;0;0;0;0;0;0;20;20;0;20;;3178;44;3134;53106;;;;13306;;13162;144;;144;20490;1543;18947;12195;10693;1502;500;500;0;500;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;6615;1068;5547;-18939
"General government";"Not consolidated";"Financial transactions";"2026 1st quarter*";5094;;;;96;0;5337;-5241;;-5241;772;777;-5;5891;6028;-137;-291;-410;-19;-389;-2;119;111;8;0;0;;0;0;0;0;0;0;-20;-20;0;-20;;-1354;-52;-1302;8031;;;;3901;;3561;340;;340;-2388;-4091;1703;-215;334;-549;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;6733;-92;6825;-2937
"General government";"Not consolidated";"Financial transactions";"2026 2nd quarter*";2026;;;;12779;0;7599;5180;;5180;637;635;2;-4404;-4754;350;-1070;-999;9;-1009;1;-71;-79;8;0;0;;0;0;0;0;0;0;-85;-85;0;-85;;-5831;82;-5913;7095;;;;10891;;10004;887;;887;13009;-857;13866;-10350;-10625;275;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;0;0;0;;;-6455;272;-6727;-5069
"General government";"Not consolidated";"Other changes";"2015";11877;;;;-5;-2;-19;16;;16;63;-96;159;338;3;335;11408;11443;-1;10964;480;-35;0;-35;0;0;;0;0;0;0;0;0;126;126;0;126;;-53;0;-53;-3381;;;;0;;0;0;;0;-4479;128;-4607;1062;1057;5;1;1;0;1;0;;;;0;;;0;0;0;0;0;0;-28;-28;0;-28;;63;1;62;15258
"General government";"Not consolidated";"Other changes";"2016";6468;;;;-414;0;-414;0;;0;4;33;-29;-3724;-59;-3665;7779;7789;299;3634;3856;-10;0;-10;0;0;;0;0;0;0;0;0;3797;3797;0;3797;;-974;0;-974;4660;;;;0;;0;0;;0;4591;64;4527;27;-14;41;-61;-61;0;-61;0;;;;0;;;0;0;0;0;0;0;70;70;0;70;;33;-1;34;1808
"General government";"Not consolidated";"Other changes";"2017";4460;;;;48;0;-7;55;;55;143;23;120;-149;-65;-84;5655;5661;543;5800;-682;-6;0;-6;0;0;;0;0;0;0;0;0;-1225;-1225;0;-1225;;-12;0;-12;-10051;;;;0;;0;0;;0;-9780;-222;-9558;-213;-107;-106;6;6;0;6;0;;;;0;;;0;0;0;0;0;0;-200;-200;0;-200;;136;6;130;14511
"General government";"Not consolidated";"Other changes";"2018";623;;;;69;0;20;49;;49;70;11;59;-49;8;-57;-114;-63;-381;-1659;1977;-51;0;-51;0;0;;0;0;0;0;0;0;827;827;0;827;;-180;0;-180;7;;;;7;;0;7;;7;-15;-107;92;-14;-65;51;36;36;0;36;0;;;;0;;;0;0;0;0;0;0;-36;-36;0;-36;;29;0;29;616
"General government";"Not consolidated";"Other changes";"2019";11327;;;;-39;0;3;-42;;-42;162;3;159;55;0;55;9254;9246;-627;1173;8700;8;0;8;0;0;;0;0;0;0;0;0;1978;1978;0;1978;;-83;0;-83;8183;;;;0;;0;0;;0;7951;-436;8387;-13;-3;-10;-5;-5;0;-5;0;;;;0;;;0;0;0;0;0;0;291;291;0;291;;-41;0;-41;3144
"General government";"Not consolidated";"Other changes";"2020";2334;;;;-44;0;-34;-10;;-10;-81;-11;-70;-222;8;-230;1241;1297;44;-6576;7829;-56;0;-56;0;0;;0;0;0;0;0;0;1597;1597;0;1597;;-157;0;-157;4479;;;;0;;0;0;;0;4501;164;4337;-47;5;-52;12;12;0;12;0;;;;0;;;0;0;0;0;0;0;108;108;0;108;;-95;0;-95;-2145
"General government";"Not consolidated";"Other changes";"2021";1482;;;;22;0;22;0;;0;27;-21;48;27;0;27;2316;2277;694;3599;-2016;39;0;39;0;0;;0;0;0;0;0;0;-873;-873;0;-873;;-37;0;-37;-15616;;;;0;;0;0;;0;-15407;-92;-15315;23;26;-3;90;90;0;90;0;;;;0;;;0;0;0;0;0;0;-322;-322;0;-322;;0;0;0;17098
"General government";"Not consolidated";"Other changes";"2022";-34601;;;;-6;0;-4;-2;;-2;-250;0;-250;38;0;38;-32010;-32021;-188;3258;-35091;11;0;11;0;0;;0;0;0;0;0;0;-2333;-2333;0;-2333;;-40;-1;-39;-78100;;;;0;;0;0;;0;-77286;-448;-76838;12;0;12;-103;-103;0;-103;0;;;;0;;;0;0;0;0;0;0;-683;-683;0;-683;;-40;-4;-36;43499
"General government";"Not consolidated";"Other changes";"2023";13057;;;;-4;0;-4;0;;0;42;0;42;-46;0;-46;12883;12846;76;2018;10752;37;0;37;0;0;;0;0;0;0;0;0;197;197;0;197;;-15;0;-15;16349;;;;0;;0;0;;0;16432;321;16111;-11;0;-11;-38;-38;0;-38;0;;;;0;;;0;0;0;0;0;0;-22;-22;0;-22;;-12;0;-12;-3292
"General government";"Not consolidated";"Other changes";"2024";15335;;;;170;0;44;126;;126;146;-14;160;108;0;108;14747;14721;3;4185;10533;26;24;2;0;0;;0;0;0;0;0;0;96;96;0;96;;68;0;68;-3966;;;;0;;0;0;;0;-4246;-11;-4235;95;0;95;-23;-23;0;-23;0;;;;0;;;0;0;0;0;0;0;49;49;0;49;;159;10;149;19301
"General government";"Not consolidated";"Other changes";"2025*";28371;;;;0;0;0;0;;0;-123;19;-142;-176;0;-176;28727;28765;-46;8834;19977;-38;-38;0;0;0;;0;0;0;0;0;0;-57;-57;0;-57;;0;0;0;-9061;;;;0;;0;0;;0;-8960;-69;-8891;-19;0;-19;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;-82;-82;0;-82;;0;0;0;37432
"General government";"Not consolidated";"Other changes";"2026 1st quarter*";5529;;;;0;0;0;0;;0;-2;-7;5;26;0;26;5552;5546;-54;254;5346;6;6;0;0;0;;0;0;0;0;0;0;-47;-47;0;-47;;0;0;0;-2331;;;;0;;0;0;;0;-2341;-48;-2293;1;0;1;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;9;9;0;9;;0;0;0;7860
"General government";"Not consolidated";"Other changes";"2026 2nd quarter*";-1296;;;;0;0;0;0;;0;33;-22;55;12;0;12;-1243;-1249;-68;5720;-6901;6;6;0;0;0;;0;0;0;0;0;0;-98;-98;0;-98;;0;0;0;3849;;;;0;;0;0;;0;3857;-100;3957;0;0;0;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;-8;-8;0;-8;;0;0;0;-5145
"General government";"Not consolidated";"Price changes and revaluations";"2015";11082;;;;19;0;0;19;;19;210;0;210;-3;0;-3;10730;10765;-1;10211;555;-35;0;-35;0;0;;0;0;0;0;0;0;126;126;0;126;;0;0;0;-4513;;;;0;;0;0;;0;-4534;128;-4662;48;0;48;1;1;0;1;0;;;;0;;;0;0;0;0;0;0;-28;-28;0;-28;;0;0;0;15595
"General government";"Not consolidated";"Price changes and revaluations";"2016";10867;;;;-10;0;0;-10;;-10;8;0;8;4;0;4;7068;7078;299;2809;3970;-10;0;-10;0;0;;0;0;0;0;0;0;3797;3797;0;3797;;0;0;0;7064;;;;0;;0;0;;0;6974;64;6910;22;0;22;-4;-4;0;-4;0;;;;0;;;0;0;0;0;0;0;70;70;0;70;;2;0;2;3803
"General government";"Not consolidated";"Price changes and revaluations";"2017";4371;;;;-24;0;0;-24;;-24;-30;0;-30;-5;0;-5;5655;5661;543;5800;-682;-6;0;-6;0;0;;0;0;0;0;0;0;-1225;-1225;0;-1225;;0;0;0;-10067;;;;0;;0;0;;0;-9780;-222;-9558;-93;-30;-63;6;6;0;6;0;;;;0;;;0;0;0;0;0;0;-200;-200;0;-200;;0;0;0;14438
"General government";"Not consolidated";"Price changes and revaluations";"2018";832;;;;21;0;0;21;;21;86;11;75;0;0;0;-102;-77;-381;-1673;1977;-25;0;-25;0;0;;0;0;0;0;0;0;827;827;0;827;;0;0;0;-52;;;;0;;0;0;;0;-15;-107;92;-7;-21;14;6;6;0;6;0;;;;0;;;0;0;0;0;0;0;-36;-36;0;-36;;0;0;0;884
"General government";"Not consolidated";"Price changes and revaluations";"2019";11400;;;;0;0;0;0;;0;152;3;149;3;0;3;9267;9259;-627;1186;8700;8;0;8;0;0;;0;0;0;0;0;0;1978;1978;0;1978;;0;0;0;8239;;;;0;;0;0;;0;7951;-436;8387;2;-1;3;-5;-5;0;-5;0;;;;0;;;0;0;0;0;0;0;291;291;0;291;;0;0;0;3161
"General government";"Not consolidated";"Price changes and revaluations";"2020";2649;;;;0;0;0;0;;0;-74;-3;-71;-122;0;-122;1248;1304;44;-6569;7829;-56;0;-56;0;0;;0;0;0;0;0;0;1597;1597;0;1597;;0;0;0;4602;;;;0;;0;0;;0;4501;164;4337;-21;0;-21;12;12;0;12;0;;;;0;;;0;0;0;0;0;0;108;108;0;108;;2;0;2;-1953
"General government";"Not consolidated";"Price changes and revaluations";"2021";1558;;;;0;0;0;0;;0;61;0;61;54;0;54;2316;2277;694;3599;-2016;39;0;39;0;0;;0;0;0;0;0;0;-873;-873;0;-873;;0;0;0;-15623;;;;0;;0;0;;0;-15407;-92;-15315;16;4;12;90;90;0;90;0;;;;0;;;0;0;0;0;0;0;-322;-322;0;-322;;0;0;0;17181
"General government";"Not consolidated";"Price changes and revaluations";"2022";-34561;;;;4;0;4;0;;0;-250;0;-250;45;0;45;-32027;-32038;-188;3241;-35091;11;0;11;0;0;;0;0;0;0;0;0;-2333;-2333;0;-2333;;0;0;0;-78065;;;;0;;0;0;;0;-77286;-448;-76838;7;0;7;-103;-103;0;-103;0;;;;0;;;0;0;0;0;0;0;-683;-683;0;-683;;0;0;0;43504
"General government";"Not consolidated";"Price changes and revaluations";"2023";13069;;;;-4;0;-4;0;;0;42;0;42;-54;0;-54;12888;12851;76;2023;10752;37;0;37;0;0;;0;0;0;0;0;0;197;197;0;197;;0;0;0;16361;;;;0;;0;0;;0;16432;321;16111;-11;0;-11;-38;-38;0;-38;0;;;;0;;;0;0;0;0;0;0;-22;-22;0;-22;;0;0;0;-3292
"General government";"Not consolidated";"Price changes and revaluations";"2024";15004;;;;6;0;6;0;;0;89;-14;103;108;0;108;14705;14679;-46;4192;10533;26;24;2;0;0;;0;0;0;0;0;0;96;96;0;96;;0;0;0;-4217;;;;0;;0;0;;0;-4246;-11;-4235;3;0;3;-23;-23;0;-23;0;;;;0;;;0;0;0;0;0;0;49;49;0;49;;0;0;0;19221
"General government";"Not consolidated";"Price changes and revaluations";"2025*";28371;;;;0;0;0;0;;0;-123;19;-142;-176;0;-176;28727;28765;-46;8834;19977;-38;-38;0;0;0;;0;0;0;0;0;0;-57;-57;0;-57;;0;0;0;-9061;;;;0;;0;0;;0;-8960;-69;-8891;-19;0;-19;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;-82;-82;0;-82;;0;0;0;37432
"General government";"Not consolidated";"Price changes and revaluations";"2026 1st quarter*";5529;;;;0;0;0;0;;0;-2;-7;5;26;0;26;5552;5546;-54;254;5346;6;6;0;0;0;;0;0;0;0;0;0;-47;-47;0;-47;;0;0;0;-2331;;;;0;;0;0;;0;-2341;-48;-2293;1;0;1;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;9;9;0;9;;0;0;0;7860
"General government";"Not consolidated";"Price changes and revaluations";"2026 2nd quarter*";-1296;;;;0;0;0;0;;0;33;-22;55;12;0;12;-1243;-1249;-68;5720;-6901;6;6;0;0;0;;0;0;0;0;0;0;-98;-98;0;-98;;0;0;0;3849;;;;0;;0;0;;0;3857;-100;3957;0;0;0;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;-8;-8;0;-8;;0;0;0;-5145
"General government";"Not consolidated";"Other volume changes";"2015";795;;;;-24;-2;-19;-3;;-3;-147;-96;-51;341;3;338;678;678;0;753;-75;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;-53;0;-53;1132;;;;0;;0;0;;0;55;0;55;1014;1057;-43;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;63;1;62;-337
"General government";"Not consolidated";"Other volume changes";"2016";-4399;;;;-404;0;-414;10;;10;-4;33;-37;-3728;-59;-3669;711;711;0;825;-114;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;-974;0;-974;-2404;;;;0;;0;0;;0;-2383;0;-2383;5;-14;19;-57;-57;0;-57;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;31;-1;32;-1995
"General government";"Not consolidated";"Other volume changes";"2017";89;;;;72;0;-7;79;;79;173;23;150;-144;-65;-79;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;-12;0;-12;16;;;;0;;0;0;;0;0;0;0;-120;-77;-43;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;136;6;130;73
"General government";"Not consolidated";"Other volume changes";"2018";-209;;;;48;0;20;28;;28;-16;0;-16;-49;8;-57;-12;14;0;14;0;-26;0;-26;0;0;;0;0;0;0;0;0;0;0;0;0;;-180;0;-180;59;;;;7;;0;7;;7;0;0;0;-7;-44;37;30;30;0;30;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;29;0;29;-268
"General government";"Not consolidated";"Other volume changes";"2019";-73;;;;-39;0;3;-42;;-42;10;0;10;52;0;52;-13;-13;0;-13;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;-83;0;-83;-56;;;;0;;0;0;;0;0;0;0;-15;-2;-13;0;0;0;0;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;-41;0;-41;-17
